record_id,parcel_id_raw,parcel_id_clean,parcel_id_type,flag_category,flag_reason,current_holder,prior_party,location,area,commission_recommendation,source_volume,source_page,flag_source_csv,notes,forest,reserved_use,current_use,allottee_id,allottee_address,legal_gazette_notice,registration_date,title_issue_date,status,needs_manual_review
annex_06_nakuru_kapsita_elburgon_forest_excision_1210,736,KAPSITA_ELBURGON/736,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Ng'endo Njenga Kiarie,,Kapsita Elburgon,2.0,,2,153,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,,"Box 650, Thika",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1211,741,KAPSITA_ELBURGON/741,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Fredrick Githaru Kaniaru,,Kapsita Elburgon,2.0,,2,153,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,0268122,"Box 938, Nakuru",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1212,740,KAPSITA_ELBURGON/740,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Francis Shinali Agweyu,,Kapsita Elburgon,2.0,,2,153,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,0741420,"Box 73, Elburgon",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1213,743,KAPSITA_ELBURGON/743,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Hannah Wairimu Mwangi,,Kapsita Elburgon,2.02,,2,153,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 18/3/03. Title deed issued on 25/3/03,Kapsita Elburgon,,,6847856,"Box 331, Thika",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1214,742,KAPSITA_ELBURGON/742,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Mohamed Hajir Sheikh,,Kapsita Elburgon,2.0,,2,153,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Transferred to Hezekia Ndegwa Kamau (ID/0322177) and Erastus Chomba Wahome (ID/1102151) Title deed closed on 05/06/02 on partition. See new Nos. 2112 & 2113,Kapsita Elburgon,,,,"Box 6, E/Ravine",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1215,745,KAPSITA_ELBURGON/745,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Ephantus Njamba Njiru,,Kapsita Elburgon,2.02,,2,153,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,5923353,P.O. Olenguruone,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1216,744,KAPSITA_ELBURGON/744,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Watiri Maina,,Kapsita Elburgon,2.02,,2,154,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,10880791,"Box 2391, Nakuru",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1217,746,KAPSITA_ELBURGON/746,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Patrick Mwiti,,Kapsita Elburgon,2.02,,2,154,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,6421028,P O Olenguruone,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1218,747,KAPSITA_ELBURGON/747,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Mohamed Ali Deer,,Kapsita Elburgon,2.0,,2,154,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,,"Box 3654, Nakuru",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1219,750,KAPSITA_ELBURGON/750,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Peter K. Kimeu,,Kapsita Elburgon,2.0,,2,154,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,6095168,"Box 68, Njoro",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1220,748,KAPSITA_ELBURGON/748,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,James Karanja Mwangi,,Kapsita Elburgon,2.0,,2,154,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 30/4/2001 and title deed issued. Not transferred,Kapsita Elburgon,,,0853067,"Box 54, South Kinangop",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1221,751,KAPSITA_ELBURGON/751,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Agricultural Finance Corporation,,Kapsita Elburgon,2.0,,2,154,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 8/6/2001 Title deed issued on 11/7/2001 Not transferred,Kapsita Elburgon,,,,"Box 30367, Nairobi",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1222,752,KAPSITA_ELBURGON/752,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Lucy Njoki,,Kapsita Elburgon,2.02,,2,154,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,3583331,P O Olenguruone,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1223,754,KAPSITA_ELBURGON/754,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Ngina Maina,,Kapsita Elburgon,2.02,,2,154,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 23/7/2001 Title deed issued on 30/7/2001 Not transferred,Kapsita Elburgon,,,,,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1224,753,KAPSITA_ELBURGON/753,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,John Karu Kinuthia,,Kapsita Elburgon,2.0,,2,154,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,3629080,"Box 13605, Nakuru",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1225,756,KAPSITA_ELBURGON/756,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Peter Michael Kamathi,,Kapsita Elburgon,2.0,,2,154,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,1207234,"Box 1734, Nakuru",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1226,755,KAPSITA_ELBURGON/755,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Alex Njunge Githae,,Kapsita Elburgon,2.0,,2,155,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,1752580,"Box 421, Nakuru",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1227,758,KAPSITA_ELBURGON/758,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Joseph D. Galma,,Kapsita Elburgon,2.02,,2,155,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title issued. Not transferred,Kapsita Elburgon,,,0022635,"Box 3654, Nakuru",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1228,757,KAPSITA_ELBURGON/757,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Joel Kipyegon Korir,,Kapsita Elburgon,2.0,,2,155,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,0322129,"Box 489, Kericho",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1229,760,KAPSITA_ELBURGON/760,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Joseph D. Galma,,Kapsita Elburgon,2.02,,2,155,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,0022635,"Box 3654, Nakuru",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1230,759,KAPSITA_ELBURGON/759,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Clemenfia Nyabonyi,,Kapsita Elburgon,2.50,,2,155,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferrced,Kapsita Elburgon,,,7630310,P O Olenguruone,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1231,762,KAPSITA_ELBURGON/762,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,David G. Dibaru,,Kapsita Elburgon,2.0,,2,155,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,12194563,"Box 410, Nakuru",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1232,761,KAPSITA_ELBURGON/761,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Timothy G. Ndorongo,,Kapsita Elburgon,2.02,,2,155,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,,,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1233,764,KAPSITA_ELBURGON/764,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Walter O. Ndeda,,Kapsita Elburgon,2.0,,2,155,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Title deed re-issued on 11/12/2003,Kapsita Elburgon,,,82543934,"Box 410, Nakuru",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1234,763,KAPSITA_ELBURGON/763,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Gilbert I. Mwangi,,Kapsita Elburgon,2.02,,2,155,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,2158111,"Box 84, Nakuru",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1235,766,KAPSITA_ELBURGON/766,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Waseka Mbugua,,Kapsita Elburgon,2.0,,2,155,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,0854014,"Box 938, Nakuru",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1236,765,KAPSITA_ELBURGON/765,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Hasan Asman,,Kapsita Elburgon,2.0,,2,155,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Transferred Fred Mukaya Osiende (ID/1642479) on 20/8/2003 and title deed issued,Kapsita Elburgon,,,13363175,"Box 84, Nakuru",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1237,769,KAPSITA_ELBURGON/769,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Wambui Ndungu,,Kapsita Elburgon,2.0,,2,156,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 1/2/2000 and title deed issued. Not transferred,Kapsita Elburgon,,,0856175,"Box 1899, Kisumu",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1238,768,KAPSITA_ELBURGON/768,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Duncan B. Kamabi,,Kapsita Elburgon,2.02,,2,156,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,0847537,"Box 1092, Eldoret",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1239,771,KAPSITA_ELBURGON/771,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Waweru Makimei,,Kapsita Elburgon,2.0,,2,156,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,0857654,P.O Elenguruone,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1240,770,KAPSITA_ELBURGON/770,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Wanjeri Muru Kairia,,Kapsita Elburgon,2.0,,2,156,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,5495919,"Box 62, Elburgon",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1241,775,KAPSITA_ELBURGON/775,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Joseph Maina Mwangi,,Kapsita Elburgon,2.0,,2,156,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Transferred to Robert Mungei Kiai (ID/0724841) on 12/10/2001 and title deed issued,Kapsita Elburgon,,,0341673,Box 69407,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1242,774,KAPSITA_ELBURGON/774,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Elizabeth Wamuyu,,Kapsita Elburgon,2.02,,2,156,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,0855749,"Box 62, Elburgon",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1243,776,KAPSITA_ELBURGON/776,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Lucy Njoki Kamau,,Kapsita Elburgon,2.02,,2,156,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 5/9/99 Title deed issued on 19/8/99 Not transferred,Kapsita Elburgon,,,2306215,"Box 29, Elburgon",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1244,778,KAPSITA_ELBURGON/778,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Florence Wamaitha Kariuki,,Kapsita Elburgon,2.0,,2,156,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,0983286,"Box 15295, Nakuru",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1245,779,KAPSITA_ELBURGON/779,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Stephen Karanja Kamau,,Kapsita Elburgon,2.0,,2,156,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 9/8/2000 and title deed issued. Not transferred,Kapsita Elburgon,,,0852546,"Box 938, Nakuru",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1246,780,KAPSITA_ELBURGON/780,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,David Kimunyu JuliusMugwandia,,Kapsita Elburgon,2.0,,2,157,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 28/6/2000 and title deed issued. Not transferred,Kapsita Elburgon,,,0329787,"Box 73, Elburgon",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1247,773,KAPSITA_ELBURGON/773,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Elizabeth Njoki Karanga,,Kapsita Elburgon,2.0,,2,157,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 9/2/2000 and title deed issued,Kapsita Elburgon,,,3375472/66,"Box 97, Karatina",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1248,783,KAPSITA_ELBURGON/783,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Patrick Macharia Nganga,,Kapsita Elburgon,2.0,,2,157,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 19/9/2000 and title deed issued. Not transferred,Kapsita Elburgon,,,,,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1249,784,KAPSITA_ELBURGON/784,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Njuguna Kamau,,Kapsita Elburgon,2.0,,2,157,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 19/2/2001 and title deed issued. Not transferred,Kapsita Elburgon,,,,,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1250,786,KAPSITA_ELBURGON/786,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,John Mutitu Kariuki,,Kapsita Elburgon,2.0,,2,157,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,,Box 938 Nakuru,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1251,789,KAPSITA_ELBURGON/789,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Gabriel Ngugi Gatuguta,,Kapsita Elburgon,2.0,,2,157,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 28/2/2001 and title deed issued. Not transferred,Kapsita Elburgon,,,,"Box 140, Elburgon",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1252,791,KAPSITA_ELBURGON/791,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Maina Karungu,,Kapsita Elburgon,2.0,,2,157,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,0854068,"Box 183, Kiriaini",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1253,792,KAPSITA_ELBURGON/792,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Njoki Ngugi,,Kapsita Elburgon,2.0,,2,157,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,6632929,PO Elburgon,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1254,793,KAPSITA_ELBURGON/793,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,William Maina Muiruri,,Kapsita Elburgon,2.0,,2,157,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. - Rights reserved under section 70 - Transferred to Mary Wanjiku Kingori (ID/3531846) of P. O. Box 171 Mau Narok on 28/8/2000 and title deed issued,Kapsita Elburgon,,,0854865,"Box 171, Mau Narok",,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1255,794,KAPSITA_ELBURGON/794,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Wanjiru Kabuga,,Kapsita Elburgon,2.0,,2,158,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,0098965,Box 4883 Eldoret,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1256,797,KAPSITA_ELBURGON/797,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Geoffrey Macharia Mureu,,Kapsita Elburgon,2.02,,2,158,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,3321839,Box 17 Kabazi,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1257,798,KAPSITA_ELBURGON/798,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Mumbi Githinji,,Kapsita Elburgon,2.0,,2,158,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered 21/7/99 and title deed issued. Not transferred,Kapsita Elburgon,,,1330270,Box 216 Limuru,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1258,800,KAPSITA_ELBURGON/800,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Mwangi Manga,,Kapsita Elburgon,2.0,,2,158,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 12/10/99 and title deed issued. Not transferred,Kapsita Elburgon,,,,,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1259,801,KAPSITA_ELBURGON/801,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Samuel Githinji Muhindi,,Kapsita Elburgon,2.02,,2,158,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title issued. Not transferred,Kapsita Elburgon,,,0740501,Box 85 Elburgon,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1260,803,KAPSITA_ELBURGON/803,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Francis Njoroge Goru,,Kapsita Elburgon,2.02,,2,158,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,0242182,Box 374 Njoro,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1261,804,KAPSITA_ELBURGON/804,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Wambui Nyaga Mwaura,,Kapsita Elburgon,2.02,,2,158,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,0744848,,,,,,0
annex_06_nakuru_kapsita_elburgon_forest_excision_1262,805,KAPSITA_ELBURGON/805,plot,forest_excision_allotment,Plot allocated in excised Kapsita Elburgon Forest,Maina Kaario,,Kapsita Elburgon,2.02,,2,158,annex_06_nakuru_kapsita_elburgon_forest_excision.csv,Registered on 16/7/97 and title deed issued. Not transferred,Kapsita Elburgon,,,0854402,Box 15 Elburgon,,,,,0
